x,y,inside
0.682055,0.254454,1
0.248887,0.075638,1
0.065914,0.891904,1
0.307642,0.597990,1
0.328085,0.321184,1
0.953786,0.715119,0
0.788156,0.753570,0
0.530897,0.360833,1
0.154851,0.227199,1
0.666320,0.313758,1
0.062183,0.913421,1
0.515359,0.700852,1
0.700035,0.000385,1
0.812376,0.375451,1
0.791365,0.218740,1
0.325468,0.213996,1
0.882092,0.570137,0
0.145600,0.714492,1
0.699373,0.064721,1
0.852508,0.074624,1
0.210177,0.775269,1
0.944108,0.066495,1
0.045795,0.987517,1
0.793080,0.847371,0
0.294881,0.943065,1
0.613428,0.959376,0
0.469568,0.535045,1
0.519768,0.872247,0
0.123132,0.951105,1
0.966344,0.478441,0
0.585344,0.501906,1
0.945748,0.228695,1
0.142595,0.424449,1
0.979163,0.165804,1
0.917010,0.462577,0
0.166777,0.793959,1
0.293771,0.749546,1
0.097644,0.406159,1
0.217794,0.628720,1
0.207001,0.026378,1
0.790564,0.933338,0
0.777394,0.140216,1
0.402034,0.107490,1
0.440340,0.247463,1
0.344201,0.314725,1
0.192348,0.100774,1
0.800041,0.993296,0
0.227288,0.956649,1
0.537918,0.865109,0
0.426307,0.770019,1
0.716548,0.755675,0
0.487231,0.253453,1
0.436114,0.140878,1
0.228577,0.141380,1
0.135333,0.372828,1
0.721527,0.582097,1
0.913848,0.768674,0
0.791882,0.391503,1
0.365993,0.437370,1
0.575390,0.895979,0
0.434990,0.765794,1
0.335435,0.803107,1
0.368872,0.137341,1
0.226166,0.803782,1
0.619652,0.071426,1
0.219160,0.250517,1
0.885317,0.588799,0
0.843286,0.405267,1
0.725983,0.971495,0
0.004801,0.038315,1
0.196932,0.832891,1
0.728231,0.743621,0
0.803627,0.157792,1
0.090074,0.700612,1
0.167124,0.180975,1
0.852201,0.223302,1
0.392128,0.492127,1
0.562899,0.037478,1
0.945235,0.043718,1
0.538758,0.511625,1
0.597762,0.756245,1
0.217061,0.955116,1
0.493296,0.958191,0
0.039565,0.001658,1
0.097045,0.889763,1
0.565011,0.395132,1
0.774467,0.252084,1
0.686260,0.076840,1
0.340479,0.015954,1
0.438905,0.819842,1
0.981083,0.606867,0
0.720867,0.490487,1
0.868202,0.339505,1
0.413709,0.740391,1
0.788221,0.355880,1
0.798509,0.667886,0
0.920538,0.504052,0
0.268216,0.664576,1
0.162774,0.811760,1
0.993962,0.853455,0
0.767812,0.442597,1
0.697818,0.137910,1
0.108040,0.560822,1
0.699214,0.382026,1
0.233387,0.869424,1
0.887412,0.934263,0
0.161344,0.081776,1
0.140529,0.458233,1
0.997524,0.374863,0
0.107017,0.062699,1
0.209873,0.789450,1
0.794330,0.326998,1
0.630714,0.541510,1
0.488005,0.949714,0
0.207892,0.326551,1
0.139231,0.900698,1
0.003022,0.281024,1
0.883908,0.473076,0
0.977523,0.525280,0
0.038315,0.771606,1
0.795067,0.293882,1
0.981386,0.333522,0
0.592941,0.680951,1
0.506648,0.820177,1
0.951175,0.778700,0
0.294675,0.591596,1
0.452438,0.425602,1
0.779326,0.971440,0
0.065004,0.358713,1
0.137417,0.386470,1
0.078375,0.259187,1
0.642753,0.322345,1
0.889127,0.591766,0
0.790525,0.428310,1
0.267351,0.048098,1
0.103146,0.289116,1
0.350055,0.052755,1
0.857230,0.708307,0
0.273248,0.556202,1
0.731630,0.227077,1
0.090607,0.022497,1
0.130604,0.523106,1
0.372596,0.695337,1
0.252243,0.292318,1
0.006997,0.033533,1
0.720155,0.573877,1
0.842596,0.076323,1
0.719851,0.302874,1
0.429425,0.685199,1
0.822965,0.829306,0
0.770036,0.839692,0
0.123179,0.659973,1
0.932266,0.472339,0
0.488610,0.171425,1
0.508342,0.511298,1
0.530823,0.683836,1
0.712434,0.993838,0
0.725136,0.247103,1
0.797756,0.688139,0
0.704811,0.948023,0
0.887002,0.649732,0
0.440417,0.224647,1
0.548282,0.537561,1
0.213260,0.893639,1
0.342157,0.170489,1
0.371808,0.104192,1
0.822149,0.012863,1
0.272863,0.630590,1
0.327369,0.943881,1
0.489165,0.289472,1
0.656025,0.514667,1
0.033490,0.762609,1
0.338251,0.260381,1
0.484199,0.954816,0
0.367646,0.929879,1
0.970876,0.213787,1
0.311827,0.256802,1
0.310078,0.470461,1
0.848180,0.977596,0
0.042539,0.141906,1
0.380516,0.942183,0
0.446982,0.205071,1
0.912550,0.843191,0
0.221883,0.539392,1
0.527923,0.303383,1
0.884321,0.223080,1
0.491078,0.469184,1
0.166044,0.024219,1
0.786370,0.225050,1
0.560132,0.980401,0
0.888988,0.081003,1
0.562397,0.308797,1
0.408487,0.904546,1
0.264541,0.895248,1
0.342151,0.110499,1
0.697837,0.685419,1
0.396094,0.209448,1
0.433328,0.147081,1
0.604663,0.773502,1
0.133595,0.460815,1
0.700004,0.568599,1
0.993051,0.632601,0
0.151426,0.121421,1
0.249068,0.603108,1
0.580100,0.122016,1
0.045585,0.545473,1
0.477280,0.432855,1
0.576145,0.015117,1
0.644310,0.593843,1
0.662825,0.931134,0
0.289657,0.153769,1
0.226580,0.539993,1
0.592839,0.099506,1
0.090592,0.509755,1
0.845987,0.020784,1
0.880353,0.791585,0
0.484869,0.932573,0
0.600908,0.874967,0
0.001867,0.491788,1
0.479165,0.326379,1
0.551448,0.666909,1
0.677740,0.714929,1
0.296816,0.591522,1
0.010407,0.105804,1
0.022708,0.114631,1
0.388696,0.166480,1
0.873184,0.451770,1
0.479853,0.333684,1
0.235133,0.777056,1
0.342070,0.441622,1
0.584303,0.023358,1
0.057706,0.857056,1
0.094194,0.304331,1
0.073077,0.171795,1
0.390080,0.074679,1
0.791313,0.500027,1
0.434062,0.278964,1
0.701646,0.480153,1
0.394638,0.045616,1
0.704467,0.668252,1
0.727383,0.815111,0
0.520722,0.570604,1
0.051051,0.259037,1
0.466218,0.719073,1
0.443756,0.464782,1
0.434132,0.590019,1
0.537919,0.943330,0
0.583253,0.597673,1
0.934539,0.901587,0
0.383496,0.459055,1
0.809261,0.994360,0
0.502850,0.808745,1
0.145372,0.963008,1
0.759720,0.381680,1
0.240710,0.324099,1
0.013824,0.730625,1
0.779028,0.609269,1
0.524573,0.833056,1
0.319131,0.151707,1
0.760477,0.330463,1
0.309104,0.133489,1
0.587025,0.225238,1
0.375087,0.286507,1
0.863948,0.720611,0
0.258237,0.999011,0
0.874313,0.631807,0
0.385175,0.012028,1
0.895194,0.480822,0
0.804677,0.025487,1
0.702880,0.628091,1
0.964134,0.764274,0
0.289979,0.571596,1
0.505565,0.907631,0
0.049204,0.109582,1
0.134068,0.864137,1
0.324294,0.310784,1
0.935705,0.289168,1
0.036070,0.763878,1
0.902677,0.449289,0
0.766083,0.591246,1
0.983142,0.755996,0
0.401334,0.213314,1
0.146520,0.590339,1
0.347078,0.944550,0
0.991786,0.987088,0
0.875967,0.109407,1
0.001711,0.904543,1
0.105893,0.574298,1
0.050501,0.174044,1
0.382517,0.543817,1
0.826428,0.074507,1
0.353122,0.327778,1
0.922447,0.219121,1
0.036433,0.531420,1
0.228988,0.342784,1
0.596525,0.011453,1
0.562326,0.301532,1
0.855343,0.334100,1
0.862518,0.849213,0
0.532286,0.004884,1
0.767753,0.494346,1
0.905721,0.589173,0
0.051580,0.541607,1
0.095338,0.031806,1
0.560953,0.517426,1
0.767287,0.835445,0
0.595087,0.575078,1
0.138977,0.156158,1
0.940472,0.975694,0
0.799512,0.885047,0
0.584489,0.110701,1
0.565465,0.843546,0
0.051856,0.256036,1
0.657354,0.238021,1
0.024264,0.869974,1
0.744481,0.626510,1
0.026209,0.890712,1
0.841599,0.684378,0
0.410007,0.508835,1
0.668577,0.396805,1
0.110663,0.951982,1
0.517053,0.040444,1
0.087852,0.630500,1
0.511996,0.561739,1
0.125421,0.297667,1
0.836663,0.040535,1
0.131938,0.837445,1
0.701565,0.046595,1
0.572108,0.439032,1
0.557756,0.148541,1
0.746956,0.149498,1
0.148102,0.753429,1
0.183762,0.590837,1
0.877282,0.822616,0
0.289389,0.629246,1
0.590528,0.116562,1
0.473123,0.957172,0
0.557403,0.526267,1
0.218104,0.342419,1
0.928810,0.018845,1
0.917428,0.275332,1
0.893177,0.041580,1
0.257458,0.691152,1
0.234270,0.718529,1
0.258254,0.508184,1
0.932873,0.988365,0
0.762310,0.321688,1
0.647556,0.494605,1
0.751560,0.937227,0
0.896357,0.892296,0
0.384539,0.142117,1
0.467132,0.589194,1
0.897111,0.385663,1
0.505928,0.593222,1
0.464687,0.094183,1
0.226031,0.220917,1
0.929602,0.669651,0
0.907797,0.274979,1
0.774265,0.106666,1
0.121383,0.791036,1
0.512868,0.990403,0
0.903487,0.350931,1
0.711582,0.117887,1
0.444207,0.736195,1
0.831469,0.483872,1
0.962021,0.171491,1
0.387259,0.744263,1
0.272921,0.863027,1
0.274758,0.229569,1
0.837862,0.761933,0
0.706543,0.441571,1
0.371486,0.397229,1
0.302207,0.094173,1
0.945444,0.790839,0
0.277848,0.840439,1
0.019136,0.009481,1
0.538215,0.752910,1
0.453113,0.082971,1
0.507559,0.776631,1
0.039773,0.292275,1
0.424597,0.894997,1
0.124569,0.481609,1
0.958013,0.209947,1
0.493394,0.820608,1
0.215179,0.484311,1
0.693507,0.608377,1
0.962914,0.674746,0
0.609149,0.022649,1
0.085683,0.863647,1
0.687685,0.394722,1
0.171337,0.462522,1
0.183218,0.111951,1
0.253725,0.230039,1
0.488997,0.412204,1
0.874031,0.906758,0
0.729965,0.170694,1
0.293854,0.379288,1
0.414873,0.492911,1
0.556474,0.195242,1
0.241178,0.004430,1
0.659812,0.664545,1
0.463423,0.470122,1
0.204629,0.914596,1
0.205115,0.275433,1
0.005415,0.068199,1
0.878981,0.873602,0
0.393667,0.559767,1
0.348733,0.554796,1
0.061609,0.896362,1
0.670379,0.284789,1
0.770017,0.403192,1
0.628838,0.997551,0
0.375138,0.405720,1
0.475829,0.918160,0
0.572243,0.640405,1
0.746456,0.954343,0
0.221026,0.577276,1
0.451361,0.875418,1
0.061382,0.860412,1
0.919629,0.775764,0
0.729149,0.631929,1
0.418703,0.160075,1
0.083206,0.587331,1
0.320390,0.979376,0
0.232597,0.659126,1
0.058294,0.752354,1
0.633546,0.945140,0
0.387703,0.688680,1
0.856105,0.208076,1
0.227344,0.623335,1
0.224026,0.239023,1
0.497294,0.463923,1
0.250475,0.359440,1
0.034346,0.334101,1
0.030184,0.243034,1
0.758656,0.809441,0
0.472224,0.462846,1
0.639431,0.611987,1
0.097867,0.840016,1
0.738090,0.795400,0
0.967565,0.230032,1
0.483661,0.963454,0
0.811067,0.871445,0
0.650537,0.475449,1
0.249644,0.355684,1
0.378219,0.774836,1
0.832899,0.443762,1
0.185044,0.654548,1
0.943395,0.894639,0
0.221535,0.073392,1
0.483598,0.467213,1
0.087221,0.539455,1
0.570389,0.523997,1
0.345522,0.277732,1
0.983171,0.318157,0
0.016572,0.450338,1
0.690366,0.095748,1
0.634527,0.280729,1
0.582019,0.522408,1
0.813262,0.815448,0
0.151767,0.328741,1
0.607493,0.956292,0
0.748930,0.256341,1
0.703222,0.566137,1
0.699943,0.169574,1
0.477544,0.631883,1
0.963298,0.898306,0
0.330336,0.831073,1
0.179233,0.267276,1
0.042509,0.011944,1
0.695564,0.813561,0
0.291620,0.085502,1
0.989072,0.388937,0
0.161300,0.936976,1
0.922204,0.297051,1
0.164115,0.642651,1
0.021283,0.050553,1
0.017631,0.898826,1
0.971850,0.155185,1
0.599914,0.440498,1
0.378089,0.697222,1
0.670444,0.848064,0
0.028008,0.653985,1
0.374317,0.050172,1
0.555635,0.855097,0
0.452456,0.709031,1
0.729266,0.574718,1
0.160775,0.962504,1
0.903570,0.680219,0
0.271100,0.389075,1
0.252691,0.404608,1
0.561626,0.293948,1
0.296175,0.130505,1
0.915923,0.805837,0
0.896345,0.472001,0
0.404180,0.616275,1
0.832956,0.540067,1
0.451088,0.899361,0
0.880234,0.546543,0
0.877206,0.233333,1
0.785245,0.021499,1
0.096800,0.801981,1
0.051141,0.557555,1
0.274079,0.972319,0
0.903930,0.630302,0
0.928994,0.743685,0
0.068996,0.201837,1
0.417916,0.797640,1
0.300040,0.844122,1
0.767623,0.494410,1
0.004699,0.041507,1
0.722876,0.527535,1
0.910247,0.820972,0
0.457901,0.332471,1
0.354224,0.563133,1
0.082106,0.958208,1
0.261506,0.402803,1
0.433774,0.730783,1
0.139756,0.491634,1
0.910871,0.582351,0
0.383395,0.349991,1
0.127093,0.577682,1
0.548252,0.253021,1
0.804818,0.523910,1
0.649660,0.824448,0
0.691810,0.311950,1
0.672723,0.879752,0
0.190046,0.183912,1
0.169715,0.556165,1
0.621981,0.587972,1
0.181481,0.065979,1
0.004453,0.818761,1
0.468096,0.660051,1
0.095496,0.037244,1
0.289576,0.468068,1
0.011289,0.151501,1
0.425559,0.783660,1
0.988756,0.799906,0
0.399665,0.383372,1
0.168610,0.617423,1
0.396765,0.856099,1
0.756663,0.102905,1
0.036617,0.965202,1
0.503989,0.358071,1
0.735211,0.180611,1
0.028417,0.055548,1
0.854669,0.759666,0
0.421209,0.889594,1
0.253958,0.963212,1
0.701845,0.381684,1
0.829657,0.567218,0
0.358502,0.288557,1
0.918367,0.126494,1
0.652634,0.797893,0
0.149893,0.541051,1
0.979305,0.213030,0
0.199485,0.652101,1
0.006967,0.224259,1
0.412153,0.421753,1
0.367530,0.150935,1
0.732708,0.057385,1
0.321161,0.350462,1
0.521447,0.109570,1
0.794124,0.877397,0
0.358264,0.111460,1
0.106671,0.732316,1
0.729391,0.785853,0
0.199196,0.478081,1
0.413776,0.477336,1
0.375473,0.385765,1
0.884420,0.540604,0
0.902571,0.665042,0
0.940157,0.394056,0
0.570952,0.954827,0
0.532613,0.509466,1
0.106125,0.064460,1
0.727293,0.049480,1
0.399395,0.535650,1
0.949886,0.533910,0
0.605912,0.599491,1
0.014669,0.594755,1
0.847235,0.421274,1
0.207294,0.590895,1
0.271941,0.724317,1
0.011295,0.249604,1
0.914163,0.162173,1
0.446048,0.579784,1
0.692783,0.166347,1
0.116397,0.335325,1
0.729854,0.120969,1
0.315705,0.349880,1
0.182186,0.589326,1
0.045305,0.089231,1
0.880899,0.544035,0
0.109309,0.678255,1
0.162398,0.456727,1
0.536405,0.012272,1
0.910934,0.758547,0
0.012680,0.611310,1
0.876967,0.141767,1
0.020542,0.013411,1
0.377236,0.262586,1
0.028351,0.930663,1
0.256636,0.889270,1
0.377346,0.973490,0
0.769947,0.644935,0
0.763538,0.651093,0
0.972263,0.403573,0
0.929958,0.921877,0
0.114808,0.714836,1
0.947879,0.353978,0
0.564707,0.914808,0
0.995547,0.824646,0
0.754244,0.306792,1
0.769376,0.965422,0
0.683711,0.374973,1
0.332982,0.569260,1
0.916551,0.399663,1
0.577441,0.081536,1
0.870531,0.163397,1
0.456571,0.146412,1
0.030405,0.975397,1
0.760596,0.494572,1
0.151911,0.874893,1
0.593303,0.049435,1
0.959690,0.273891,1
0.000035,0.902938,1
0.815451,0.823539,0
0.003474,0.830525,1
0.968326,0.430244,0
0.486697,0.299337,1
0.086985,0.401211,1
0.959393,0.255879,1
0.860928,0.950316,0
0.568153,0.276908,1
0.759760,0.710234,0
0.286119,0.214294,1
0.502193,0.838125,1
0.358316,0.235912,1
0.119014,0.405513,1
0.085982,0.829720,1
0.356365,0.904935,1
0.564800,0.321457,1
0.814374,0.598341,0
0.294694,0.412681,1
0.134103,0.924209,1
0.744287,0.567663,1
0.435085,0.682136,1
0.993536,0.965101,0
0.020992,0.684835,1
0.417999,0.527184,1
0.167105,0.238458,1
0.092642,0.711867,1
0.407208,0.183069,1
0.101094,0.224461,1
0.867896,0.976531,0
0.965888,0.571126,0
0.998201,0.576750,0
0.741187,0.908787,0
0.968879,0.769974,0
0.523324,0.062868,1
0.241294,0.537142,1
0.551195,0.579533,1
0.029866,0.134203,1
0.172502,0.210413,1
0.402944,0.699962,1
0.151790,0.886027,1
0.041310,0.987730,1
0.500357,0.722173,1
0.218539,0.063063,1
0.808794,0.596107,0
0.428637,0.932718,0
0.034635,0.683915,1
0.622561,0.739767,1
0.338857,0.974330,0
0.510431,0.216932,1
0.661355,0.256508,1
0.398422,0.106705,1
0.807827,0.563990,1
0.987225,0.449913,0
0.488007,0.373287,1
0.795111,0.794816,0
0.508583,0.149392,1
0.407634,0.347585,1
0.585572,0.131550,1
0.043994,0.568444,1
0.109765,0.855690,1
0.821040,0.493130,1
0.826275,0.949902,0
0.970662,0.975889,0
0.364150,0.470673,1
0.653256,0.051260,1
0.946768,0.275540,1
0.368767,0.264662,1
0.862300,0.865623,0
0.220964,0.216471,1
0.975353,0.106667,1
0.588928,0.298439,1
0.004499,0.623215,1
0.557399,0.780847,1
0.440582,0.071978,1
0.368181,0.820795,1
0.920067,0.574450,0
0.455825,0.587913,1
0.782741,0.573227,1
0.813295,0.768413,0
0.502037,0.187084,1
0.686027,0.492274,1
0.911735,0.408119,1
0.358769,0.860384,1
0.971415,0.310287,0
0.630773,0.961409,0
0.196426,0.397333,1
0.206330,0.127258,1
0.253571,0.622256,1
0.536410,0.595112,1
0.495958,0.902190,0
0.180975,0.332600,1
0.634451,0.141258,1
0.066427,0.478059,1
0.051195,0.054780,1
0.172608,0.816808,1
0.928205,0.544369,0
0.491327,0.736126,1
0.353281,0.217622,1
0.446938,0.091145,1
0.419895,0.335660,1
0.097754,0.949647,1
0.591613,0.095225,1
0.653260,0.690802,1
0.429112,0.092195,1
0.383132,0.066758,1
0.524027,0.097998,1
0.927444,0.830676,0
0.097064,0.700139,1
0.956663,0.682488,0
0.525859,0.968818,0
0.418147,0.895330,1
0.752125,0.100683,1
0.259652,0.902779,1
0.601750,0.295867,1
0.585162,0.095830,1
0.623153,0.597301,1
0.688541,0.629554,1
0.359498,0.834816,1
0.060990,0.293597,1
0.156742,0.655531,1
0.090446,0.478679,1
0.962173,0.680295,0
0.017508,0.684497,1
0.808067,0.977516,0
0.182327,0.476660,1
0.039618,0.369585,1
0.526093,0.745503,1
0.230145,0.937641,1
0.055895,0.759212,1
0.767088,0.209263,1
0.066090,0.496882,1
0.394608,0.895917,1
0.504547,0.087983,1
0.953871,0.279750,1
0.823876,0.552440,1
0.438470,0.406865,1
0.332586,0.563793,1
0.802549,0.008531,1
0.620287,0.948497,0
0.218816,0.359008,1
0.067376,0.280750,1
0.775610,0.131555,1
0.794964,0.100287,1
0.925547,0.016932,1
0.714829,0.240562,1
0.957963,0.995476,0
0.890536,0.419540,1
0.452635,0.906986,0
0.670892,0.013433,1
0.601736,0.352616,1
0.727566,0.350370,1
0.630219,0.564001,1
0.479512,0.922960,0
0.840501,0.434870,1
0.426115,0.911316,0
0.974164,0.179348,1
0.715100,0.249008,1
0.960570,0.236626,1
0.592836,0.054436,1
0.156875,0.890114,1
0.898092,0.248034,1
0.893976,0.328253,1
0.685692,0.038086,1
0.562607,0.901236,0
0.763909,0.888413,0
0.857832,0.945460,0
0.230745,0.745757,1
0.360747,0.687888,1
0.719963,0.452847,1
0.442148,0.959096,0
0.201794,0.199378,1
0.270044,0.510502,1
0.874996,0.261794,1
0.581313,0.242606,1
0.472076,0.942619,0
0.107420,0.130687,1
0.726908,0.497674,1
0.213526,0.690538,1
0.058673,0.964548,1
0.834629,0.850489,0
0.719645,0.834699,0
0.842496,0.855108,0
0.281048,0.298284,1
0.268568,0.077414,1
0.374509,0.024505,1
0.417197,0.153292,1
0.942070,0.911105,0
0.333647,0.472009,1
0.309933,0.024049,1
0.002713,0.474289,1
0.988407,0.715212,0
0.633486,0.640386,1
0.594504,0.657632,1
0.932236,0.304321,1
0.497592,0.133205,1
0.598133,0.696814,1
0.601817,0.685609,1
0.232020,0.717230,1
0.495019,0.448184,1
0.198056,0.176326,1
0.894507,0.677626,0
0.828240,0.636235,0
0.233262,0.062858,1
0.256464,0.050835,1
0.242267,0.130119,1
0.703876,0.641042,1
0.136691,0.479699,1
0.264057,0.244543,1
0.770183,0.775597,0
0.085419,0.466015,1
0.285809,0.952232,1
0.578513,0.657052,1
0.901775,0.595153,0
0.899395,0.471702,0
0.652528,0.723499,1
0.366797,0.765322,1
0.867113,0.852636,0
0.651379,0.398836,1
0.454186,0.847870,1
0.968414,0.869511,0
0.025929,0.392011,1
0.873146,0.784296,0
0.074138,0.051081,1
0.216671,0.532443,1
0.672083,0.969079,0
0.585818,0.648529,1
0.912185,0.951976,0
0.091353,0.747294,1
0.296580,0.400615,1
0.196094,0.595048,1
0.092340,0.345157,1
0.184629,0.712579,1
0.423174,0.375906,1
0.899613,0.694983,0
0.888156,0.351549,1
0.248647,0.152819,1
0.264292,0.475290,1
0.814765,0.326111,1
0.342997,0.185623,1
0.453519,0.448115,1
0.698604,0.166568,1
0.633774,0.112074,1
0.492173,0.733369,1
0.345854,0.536234,1
0.873033,0.548356,0
0.979315,0.787664,0
0.641567,0.624958,1
0.736148,0.330558,1
0.485746,0.776239,1
0.093468,0.656861,1
0.378027,0.537358,1
0.242385,0.863568,1
0.783765,0.213533,1
0.659993,0.587719,1
0.598153,0.234075,1
0.132530,0.550830,1
0.607518,0.866587,0
0.351742,0.535585,1
0.369866,0.566912,1
0.152258,0.970242,1
0.102314,0.193067,1
0.995315,0.196001,0
0.935508,0.864827,0
0.439370,0.835145,1
0.005580,0.943670,1
0.288630,0.930283,1
0.598627,0.544566,1
0.877985,0.001792,1
0.910120,0.287383,1
0.525103,0.897866,0
0.586864,0.625657,1
0.156569,0.673220,1
0.246997,0.528531,1
0.101057,0.865628,1
0.566827,0.983246,0
0.728784,0.483048,1
0.098061,0.444281,1
0.319161,0.802738,1
0.885196,0.429918,1
0.378805,0.314475,1
0.799001,0.984803,0
0.145622,0.649279,1
0.935488,0.719167,0
0.681462,0.856704,0
0.929552,0.134825,1
0.365055,0.097598,1
0.828753,0.087910,1
0.752744,0.109852,1
0.123155,0.861352,1
0.977937,0.344258,0
0.671927,0.801221,0
0.941250,0.362729,0
0.531163,0.604954,1
0.594742,0.448726,1
0.563456,0.337711,1
0.972688,0.549209,0
0.707482,0.586669,1
0.854014,0.385400,1
0.576966,0.719481,1
0.196666,0.677033,1
0.296631,0.390371,1
0.284973,0.880085,1
0.427330,0.577221,1
0.441134,0.230278,1
0.590372,0.202130,1
0.327921,0.643022,1
0.878245,0.972858,0
0.530367,0.579013,1
0.738965,0.503061,1
0.397215,0.311368,1
0.037459,0.891038,1
0.972688,0.947817,0
0.082809,0.027975,1
0.117369,0.781470,1
0.568366,0.549814,1
0.244717,0.569322,1
0.050332,0.180755,1
0.702731,0.106444,1
0.633997,0.210526,1
0.773308,0.677652,0
0.309422,0.168063,1
0.987083,0.209107,0
0.511511,0.419476,1
0.510581,0.845845,1
0.046397,0.025324,1
0.905564,0.212871,1
0.634295,0.001078,1
0.488628,0.171069,1
0.231045,0.100878,1
0.761596,0.925420,0
0.385717,0.495004,1
0.142415,0.133260,1
0.937642,0.882169,0
0.587370,0.950464,0
0.876484,0.821228,0
0.273248,0.477268,1
0.118249,0.767939,1
0.809843,0.881251,0
0.461884,0.675036,1
0.249091,0.629704,1
0.791400,0.072557,1
0.908114,0.878605,0
0.428438,0.598851,1
0.578121,0.958166,0
0.345423,0.901892,1
0.992292,0.631584,0
0.604531,0.947441,0
0.540885,0.798680,1
0.843254,0.961540,0
0.987735,0.099066,1
0.788796,0.872920,0
0.783264,0.441164,1
0.055805,0.096698,1
0.726027,0.404479,1
0.162153,0.035086,1
0.784986,0.267867,1
0.004205,0.827944,1
0.067377,0.677105,1
0.608756,0.437716,1
0.896132,0.793632,0
0.252910,0.470562,1
0.538129,0.163859,1
0.500482,0.448585,1
0.298480,0.731522,1
0.815147,0.252140,1
0.245722,0.573308,1
0.760338,0.613937,1
0.613536,0.117786,1
0.500402,0.488730,1
0.888845,0.136722,1
0.750698,0.506811,1
0.881525,0.357490,1
0.770205,0.324751,1
0.924288,0.596970,0
0.323743,0.922066,1
0.608457,0.149108,1
0.870256,0.279832,1
0.141940,0.816475,1
0.248670,0.099595,1
0.199463,0.426009,1
0.784280,0.399553,1
0.637140,0.979261,0
0.008670,0.778326,1
0.577027,0.397099,1
0.342550,0.361525,1
0.454872,0.302964,1
0.692423,0.947668,0
0.031828,0.326182,1
0.260621,0.395136,1
0.461417,0.827215,1
0.828537,0.432581,1
0.932397,0.110486,1
0.866763,0.501983,0
0.182076,0.953521,1
0.239930,0.921634,1
0.853908,0.891038,0
0.533818,0.892552,0
0.085986,0.112342,1
0.867556,0.765280,0
0.818713,0.331102,1
0.273662,0.944203,1
0.865598,0.974732,0
0.606061,0.016266,1
0.373811,0.189327,1
0.742627,0.350926,1
0.522656,0.988947,0
0.273377,0.181903,1
0.261906,0.281701,1
0.823089,0.766659,0
0.216726,0.144888,1
0.585966,0.444263,1
0.877079,0.152963,1
0.282171,0.748154,1
0.488149,0.825741,1
0.155848,0.091158,1
0.944517,0.677505,0
0.857090,0.018010,1
0.114828,0.632286,1
0.348688,0.409335,1
0.613529,0.086757,1
0.178389,0.908616,1
0.368274,0.809548,1
0.868978,0.569800,0
0.926685,0.445902,0
0.340224,0.738438,1
0.571512,0.715583,1
0.475429,0.423557,1
0.039945,0.607514,1
0.163039,0.102090,1
0.688752,0.428952,1
0.713467,0.128110,1
0.908293,0.386885,1
0.960270,0.851734,0
0.467239,0.210374,1
0.083016,0.854736,1
0.569128,0.176397,1
0.849535,0.727466,0
0.233965,0.836387,1
0.596290,0.963563,0
0.823438,0.681654,0
0.140697,0.586776,1
0.056729,0.484644,1
0.830255,0.847173,0
0.450510,0.661395,1
0.909246,0.923287,0
0.633487,0.142501,1
0.010686,0.137076,1
0.422021,0.164266,1
0.277259,0.953296,1
0.999837,0.963193,0
0.662499,0.421092,1
0.185242,0.660748,1
0.332487,0.110418,1
0.852178,0.082933,1
0.847910,0.694370,0
0.133410,0.042077,1
0.191147,0.873676,1
0.904314,0.257787,1
0.570899,0.619869,1
0.235778,0.150059,1
0.773927,0.969729,0
0.864924,0.085254,1
0.345615,0.944258,0
0.575617,0.747580,1
0.109633,0.112355,1
0.365801,0.421778,1
0.374721,0.987636,0
0.429645,0.638335,1
0.805580,0.158743,1
0.849957,0.811120,0
0.942450,0.501367,0
0.138741,0.746700,1
0.474106,0.619165,1
0.580066,0.129487,1
0.814089,0.034207,1
0.406276,0.840203,1
0.195998,0.350153,1
0.610965,0.756546,1
0.145314,0.198398,1
0.048197,0.180507,1
0.088718,0.749900,1
0.640909,0.576814,1
0.408916,0.645908,1
0.809599,0.208819,1
0.510275,0.799004,1
0.254699,0.656672,1
0.927256,0.539944,0
0.088347,0.127785,1
0.530099,0.859357,0
0.934439,0.346663,1
0.638474,0.537004,1
0.963861,0.357006,0
0.862026,0.892939,0
0.423399,0.011222,1
0.649590,0.912904,0
0.283176,0.051128,1
0.167493,0.749196,1
0.242522,0.103748,1
0.501653,0.165364,1
0.627465,0.486726,1
0.678237,0.947686,0
0.445537,0.042112,1
0.811177,0.502093,1
0.578405,0.897249,0
0.845042,0.991536,0
0.853393,0.862386,0
0.055804,0.553489,1
0.862381,0.354829,1
0.061266,0.625237,1
0.836171,0.528548,1
0.179742,0.492689,1
0.338276,0.358680,1
0.837759,0.751773,0
0.777911,0.178681,1
0.542126,0.152843,1
0.396041,0.416373,1
0.246143,0.490225,1
0.265580,0.555996,1
0.005813,0.274937,1
0.927341,0.568281,0
0.503668,0.852114,1
0.406420,0.110333,1
0.780587,0.452456,1
0.999839,0.857197,0
0.184659,0.849549,1
0.044534,0.889711,1
0.004576,0.494712,1
0.142846,0.078908,1
0.032720,0.638397,1
0.293958,0.219746,1
0.649888,0.191650,1
0.163902,0.416616,1
0.716217,0.801761,0
0.726072,0.617099,1
0.454569,0.402167,1
0.155420,0.438359,1
0.803861,0.541383,1
0.255408,0.888161,1
0.622973,0.760150,1
