x,y,inside
0.107371,0.584185,1
0.243911,0.530765,1
0.403875,0.690182,1
0.131255,0.385516,1
0.449289,0.371237,1
0.663575,0.277440,1
0.283018,0.353635,1
0.173707,0.964853,1
0.419288,0.670852,1
0.692485,0.031651,1
0.910707,0.957274,0
0.556892,0.620988,1
0.494882,0.448283,1
0.842093,0.115161,1
0.622243,0.010745,1
0.183380,0.533427,1
0.263778,0.136114,1
0.407635,0.083058,1
0.996249,0.000589,1
0.843861,0.264697,1
0.863548,0.697581,0
0.202494,0.571718,1
0.862638,0.969423,0
0.112627,0.325960,1
0.920372,0.474220,0
0.837208,0.503533,1
0.064487,0.485899,1
0.023951,0.237952,1
0.611369,0.194495,1
0.528228,0.612846,1
0.663001,0.104232,1
0.320279,0.726659,1
0.101454,0.747819,1
0.479309,0.980771,0
0.205705,0.774104,1
0.214828,0.294610,1
0.007182,0.662875,1
0.772646,0.538787,1
0.029337,0.827161,1
0.827050,0.666286,0
0.776004,0.308888,1
0.799009,0.028018,1
0.620079,0.961775,0
0.137150,0.936469,1
0.992786,0.023000,1
0.738302,0.233731,1
0.856988,0.468891,1
0.779689,0.804129,0
0.281350,0.919822,1
0.209737,0.542844,1
0.898642,0.543919,0
0.400463,0.521564,1
0.142347,0.935644,1
0.209183,0.999764,0
0.877290,0.759324,0
0.310032,0.337896,1
0.276984,0.747466,1
0.618282,0.730185,1
0.676358,0.950541,0
0.411163,0.866902,1
0.186381,0.465096,1
0.084132,0.059343,1
0.423404,0.791297,1
0.973756,0.979441,0
0.510202,0.939022,0
0.865384,0.639335,0
0.753224,0.461158,1
0.091182,0.061936,1
0.990263,0.235262,0
0.179697,0.126682,1
0.619010,0.496018,1
0.118353,0.163699,1
0.124123,0.001545,1
0.283776,0.636331,1
0.552883,0.519883,1
0.463338,0.602139,1
0.221883,0.430371,1
0.889878,0.742721,0
0.548344,0.622377,1
0.634392,0.695361,1
0.504155,0.692583,1
0.170275,0.329158,1
0.739582,0.933452,0
0.618787,0.852549,0
0.980522,0.507776,0
0.270750,0.709184,1
0.917203,0.030343,1
0.024436,0.432550,1
0.197006,0.644686,1
0.359204,0.818300,1
0.542685,0.676868,1
0.664962,0.100509,1
0.465764,0.135834,1
0.029929,0.516580,1
0.433251,0.418303,1
0.059064,0.308915,1
0.736998,0.218772,1
0.436345,0.507087,1
0.687009,0.516999,1
0.413071,0.032124,1
0.066424,0.206515,1
0.335821,0.912633,1
0.315184,0.586852,1
0.404832,0.220831,1
0.016971,0.581323,1
0.856286,0.365029,1
0.220193,0.451237,1
0.288956,0.806320,1
0.109281,0.239194,1
0.410299,0.222910,1
0.833617,0.065453,1
0.208918,0.359165,1
0.841074,0.857969,0
0.404801,0.739839,1
0.381896,0.232738,1
0.975224,0.999983,0
0.590127,0.502101,1
0.710482,0.637814,1
0.996026,0.738046,0
0.405534,0.550545,1
0.545151,0.601373,1
0.769220,0.696614,0
0.149716,0.419278,1
0.195242,0.606663,1
0.548386,0.555968,1
0.861963,0.203148,1
0.414405,0.018332,1
0.431200,0.635917,1
0.255226,0.709248,1
0.714273,0.229955,1
0.122337,0.406202,1
0.454662,0.032954,1
0.725641,0.371230,1
0.894461,0.620104,0
0.322321,0.847310,1
0.824309,0.964583,0
0.031426,0.682229,1
0.673333,0.990657,0
0.985854,0.105101,1
0.801587,0.770556,0
0.283882,0.687686,1
0.435092,0.883334,1
0.461360,0.617922,1
0.835345,0.273024,1
0.880768,0.494772,0
0.967551,0.987352,0
0.796311,0.608057,0
0.360899,0.939637,0
0.309410,0.869540,1
0.290078,0.670611,1
0.736118,0.362517,1
0.125244,0.871592,1
0.485481,0.765935,1
0.391915,0.047923,1
0.381135,0.865862,1
0.819365,0.039983,1
0.985829,0.302724,0
0.887634,0.838846,0
0.294311,0.229061,1
0.907919,0.091960,1
0.579317,0.234582,1
0.726903,0.958379,0
0.197512,0.270570,1
0.560824,0.638318,1
0.916037,0.698343,0
0.280669,0.845991,1
0.933895,0.613802,0
0.621178,0.248993,1
0.756409,0.740683,0
0.753272,0.126188,1
0.542484,0.950337,0
0.041988,0.396644,1
0.537441,0.795940,1
0.560347,0.830668,0
0.081187,0.725214,1
0.050971,0.042990,1
0.732508,0.718292,0
0.404818,0.453055,1
0.218786,0.163928,1
0.177051,0.079258,1
0.810058,0.793139,0
0.593862,0.975579,0
0.280281,0.780662,1
0.470905,0.894395,0
0.215120,0.614227,1
0.006876,0.173190,1
0.297713,0.286128,1
0.944595,0.106679,1
0.746678,0.398144,1
0.606114,0.782554,1
0.440251,0.536436,1
0.176208,0.990365,0
0.797526,0.677180,0
0.182152,0.374547,1
0.850648,0.821564,0
0.197586,0.670010,1
0.698209,0.219473,1
0.934389,0.678065,0
0.032678,0.343641,1
0.008937,0.915809,1
0.889256,0.735880,0
0.481495,0.804676,1
0.116202,0.850860,1
0.354629,0.537077,1
0.384215,0.369680,1
0.340580,0.054193,1
0.811945,0.739842,0
0.122266,0.078714,1
0.231421,0.518179,1
0.508415,0.926443,0
0.218765,0.562934,1
0.109387,0.448211,1
0.199304,0.194628,1
0.395906,0.493301,1
0.651399,0.626379,1
0.453669,0.558190,1
0.388057,0.970550,0
0.902317,0.544462,0
0.999304,0.059869,0
0.238421,0.818114,1
0.679126,0.055478,1
0.013541,0.672482,1
0.073735,0.081335,1
0.837068,0.141240,1
0.110685,0.100107,1
0.981357,0.496236,0
0.982077,0.855516,0
0.352737,0.922837,1
0.459513,0.946720,0
0.312117,0.784443,1
0.982599,0.843954,0
0.962594,0.948757,0
0.656855,0.147787,1
0.692098,0.287722,1
0.753559,0.333321,1
0.520878,0.969400,0
0.209016,0.151255,1
0.824099,0.390261,1
0.267115,0.767666,1
0.886989,0.577948,0
0.505420,0.620974,1
0.375364,0.801867,1
0.898244,0.695699,0
0.985866,0.992148,0
0.449942,0.802469,1
0.548190,0.107151,1
0.560744,0.470012,1
0.119808,0.506948,1
0.878747,0.449989,1
0.954152,0.372126,0
0.607165,0.228956,1
0.965723,0.635276,0
0.727860,0.537557,1
0.698275,0.448993,1
0.401886,0.349057,1
0.397808,0.099280,1
0.675587,0.322361,1
0.934870,0.861984,0
0.606741,0.741205,1
0.240112,0.353016,1
0.719188,0.686246,1
0.029289,0.715331,1
0.600951,0.655727,1
0.216194,0.719506,1
0.917140,0.293586,1
0.806323,0.710044,0
0.569578,0.749789,1
0.315941,0.545538,1
0.823834,0.212489,1
0.051180,0.583721,1
0.167547,0.539140,1
0.895274,0.809104,0
0.358267,0.565186,1
0.720155,0.687974,1
0.880862,0.419580,1
0.453710,0.575039,1
0.820735,0.151165,1
0.593304,0.309663,1
0.503023,0.915040,0
0.234217,0.936332,1
0.022296,0.567702,1
0.136992,0.552627,1
0.128184,0.428992,1
0.062544,0.461033,1
0.893768,0.698779,0
0.568649,0.418552,1
0.516023,0.725035,1
0.884611,0.249419,1
0.223889,0.474306,1
0.897516,0.562402,0
0.477138,0.519907,1
0.224411,0.517992,1
0.396504,0.218352,1
0.297406,0.052870,1
0.765166,0.171957,1
0.903496,0.242077,1
0.559456,0.609669,1
0.234511,0.060772,1
0.422602,0.765913,1
0.599373,0.867797,0
0.701553,0.547859,1
0.935443,0.219015,1
0.109896,0.202913,1
0.336741,0.053898,1
0.299899,0.392571,1
0.942619,0.683506,0
0.627141,0.262007,1
0.894119,0.630517,0
0.091467,0.589049,1
0.316734,0.588572,1
0.741507,0.344197,1
0.031573,0.181049,1
0.031584,0.743188,1
0.076070,0.290389,1
0.439678,0.797402,1
0.870279,0.401714,1
0.419133,0.251242,1
0.993454,0.206865,0
0.192333,0.997761,0
0.913287,0.715771,0
0.521570,0.741394,1
0.469815,0.166261,1
0.958431,0.822590,0
0.545613,0.146846,1
0.731000,0.917112,0
0.158249,0.700676,1
0.986595,0.199610,0
0.000032,0.495534,1
0.931592,0.535049,0
0.916194,0.778850,0
0.131935,0.036478,1
0.044124,0.138682,1
0.937967,0.869835,0
0.738718,0.425649,1
0.803054,0.153390,1
0.236835,0.891670,1
0.374554,0.527169,1
0.976461,0.412027,0
0.145607,0.344908,1
0.718883,0.406442,1
0.436918,0.945458,0
0.564947,0.478287,1
0.821954,0.806428,0
0.072763,0.286869,1
0.520217,0.387597,1
0.777635,0.140387,1
0.961592,0.905177,0
0.492862,0.586746,1
0.379906,0.261463,1
0.451103,0.375008,1
0.588118,0.605207,1
0.889188,0.057787,1
0.027254,0.001043,1
0.218029,0.400558,1
0.758961,0.284818,1
0.960928,0.354784,0
0.719704,0.084374,1
0.370864,0.388314,1
0.068598,0.598875,1
0.494348,0.844947,1
0.888208,0.710565,0
0.363496,0.600959,1
0.077366,0.349381,1
0.290816,0.094636,1
0.525567,0.442070,1
0.549043,0.612114,1
0.027255,0.935639,1
0.510257,0.346284,1
0.149521,0.986691,1
0.293445,0.820185,1
0.065961,0.858158,1
0.578683,0.330091,1
0.337611,0.580198,1
0.577803,0.289828,1
0.167144,0.509899,1
0.637151,0.329958,1
0.777407,0.832118,0
0.169579,0.832625,1
0.960153,0.343426,0
0.851285,0.683566,0
0.362144,0.674627,1
0.299589,0.234855,1
0.809489,0.386214,1
0.519131,0.312657,1
0.968091,0.808830,0
0.851728,0.370725,1
0.153966,0.728089,1
0.698126,0.373989,1
0.978339,0.175941,1
0.349128,0.406373,1
0.254177,0.706309,1
0.991870,0.849203,0
0.569007,0.211408,1
0.658264,0.676257,1
0.110329,0.626765,1
0.544092,0.690561,1
0.440601,0.486629,1
0.018592,0.544178,1
0.811891,0.027772,1
0.764291,0.356229,1
0.364873,0.179236,1
0.899377,0.637110,0
0.789585,0.093253,1
0.997223,0.108386,0
0.818496,0.413448,1
0.863791,0.112261,1
0.458682,0.771956,1
0.373222,0.427793,1
0.126595,0.990135,1
0.029220,0.725483,1
0.143961,0.379204,1
0.097815,0.862952,1
0.509902,0.544667,1
0.661760,0.841646,0
0.893963,0.678877,0
0.624115,0.163119,1
0.265061,0.200680,1
0.268680,0.450750,1
0.978328,0.323747,0
0.815809,0.330914,1
0.561704,0.621259,1
0.618514,0.059819,1
0.882225,0.254606,1
0.658982,0.192391,1
0.672198,0.462717,1
0.807164,0.177744,1
0.541179,0.024900,1
0.680140,0.114057,1
0.692871,0.393137,1
0.739773,0.080717,1
0.340885,0.274943,1
0.340449,0.974885,0
0.779097,0.649144,0
0.671299,0.312030,1
0.131521,0.202263,1
0.906625,0.445140,0
0.936368,0.037678,1
0.385043,0.103335,1
0.043433,0.606015,1
0.743824,0.161803,1
0.295998,0.080339,1
0.640429,0.355240,1
0.447570,0.918298,0
0.781707,0.908575,0
0.685437,0.947370,0
0.068220,0.185839,1
0.736196,0.581972,1
0.403221,0.533040,1
0.204051,0.344762,1
0.487144,0.232503,1
0.743761,0.394474,1
0.861027,0.662488,0
0.699910,0.313554,1
0.060613,0.142347,1
0.726457,0.063795,1
0.073714,0.376192,1
0.462382,0.085594,1
0.103931,0.179423,1
0.270054,0.414321,1
0.667834,0.543249,1
0.369320,0.467934,1
0.576769,0.557487,1
0.885122,0.125345,1
0.044178,0.445292,1
0.828774,0.036470,1
0.554891,0.375057,1
0.840464,0.945962,0
0.646192,0.606399,1
0.147574,0.481327,1
0.564867,0.925454,0
0.947474,0.651644,0
0.100118,0.784636,1
0.582096,0.024560,1
0.897148,0.015065,1
0.049180,0.416450,1
0.514201,0.695891,1
0.804552,0.780496,0
0.650182,0.279869,1
0.040929,0.713250,1
0.901431,0.032257,1
0.762588,0.140760,1
0.342421,0.773542,1
0.440545,0.455664,1
0.437031,0.124469,1
0.626546,0.968166,0
0.181791,0.830851,1
0.332045,0.479213,1
0.697585,0.606060,1
0.708642,0.706900,0
0.891455,0.671557,0
0.341959,0.746467,1
0.922421,0.935037,0
0.684152,0.385054,1
0.320402,0.452209,1
0.650471,0.889779,0
0.625610,0.396911,1
0.049373,0.434192,1
0.216898,0.386138,1
0.526579,0.521002,1
0.755839,0.161530,1
0.951885,0.079981,1
0.280603,0.223872,1
0.141590,0.459234,1
0.300124,0.818898,1
0.950609,0.706834,0
0.440722,0.556075,1
0.799139,0.304364,1
0.700164,0.412112,1
0.456887,0.687373,1
0.569445,0.388555,1
0.038203,0.199565,1
0.225841,0.100949,1
0.108766,0.470154,1
0.149513,0.014453,1
0.285011,0.911892,1
0.106879,0.247141,1
0.901993,0.792381,0
0.405466,0.838214,1
0.466073,0.562273,1
0.778796,0.163194,1
0.862143,0.699270,0
0.287991,0.597632,1
0.934178,0.565097,0
0.573398,0.589141,1
0.770877,0.667481,0
0.523079,0.430067,1
0.670887,0.780300,0
0.689098,0.518009,1
0.728196,0.486594,1
0.823241,0.199803,1
0.957519,0.184497,1
0.213436,0.917379,1
0.393231,0.966368,0
0.933484,0.833763,0
0.679099,0.312662,1
0.807266,0.615881,0
0.180320,0.949855,1
0.749831,0.523811,1
0.949734,0.697301,0
0.991890,0.009963,1
0.857423,0.997582,0
0.216577,0.264981,1
0.765150,0.689747,0
0.206047,0.194059,1
0.061791,0.244471,1
0.673127,0.486208,1
0.641127,0.712724,1
0.351564,0.488302,1
0.880877,0.036480,1
0.956461,0.779034,0
0.054347,0.694567,1
0.645521,0.096661,1
0.816828,0.558662,1
0.973002,0.707731,0
0.079877,0.718104,1
0.633903,0.157945,1
0.143467,0.772790,1
0.533202,0.534516,1
0.950677,0.542573,0
0.947630,0.013605,1
0.887918,0.759426,0
0.221659,0.508045,1
0.128684,0.576685,1
0.141137,0.784259,1
0.390842,0.090464,1
0.607412,0.568537,1
0.211398,0.106935,1
0.756652,0.770019,0
0.823162,0.311383,1
0.628776,0.199548,1
0.203850,0.561828,1
0.882537,0.444907,1
0.931648,0.017273,1
0.081148,0.728966,1
0.577799,0.968954,0
0.978774,0.763302,0
0.002944,0.384704,1
0.102690,0.059091,1
0.600342,0.431200,1
0.411400,0.466986,1
0.716755,0.340368,1
0.533531,0.200052,1
0.894672,0.571718,0
0.110259,0.013414,1
0.815154,0.632638,0
0.439498,0.622082,1
0.469206,0.014657,1
0.982131,0.159243,1
0.139012,0.560406,1
0.517450,0.369948,1
0.060449,0.293852,1
0.513830,0.985955,0
0.054871,0.829740,1
0.074090,0.310900,1
0.763908,0.532683,1
0.995867,0.294475,0
0.247638,0.473149,1
0.428522,0.935434,0
0.603782,0.368111,1
0.709634,0.743362,0
0.942642,0.183216,1
0.992355,0.800396,0
0.711318,0.933964,0
0.785830,0.365653,1
0.951330,0.333465,0
0.896900,0.574231,0
0.070443,0.751288,1
0.457389,0.841496,1
0.046259,0.483214,1
0.002445,0.082192,1
0.745924,0.718751,0
0.448194,0.975486,0
0.290099,0.884386,1
0.695201,0.964933,0
0.858151,0.945419,0
0.569346,0.630504,1
0.465069,0.303817,1
0.565954,0.541511,1
0.772575,0.310058,1
0.031110,0.352522,1
0.414456,0.054623,1
0.897979,0.739571,0
0.448699,0.514800,1
0.181085,0.140045,1
0.053658,0.063687,1
0.215734,0.753043,1
0.831505,0.249432,1
0.530895,0.022068,1
0.341061,0.016831,1
0.395372,0.668426,1
0.024815,0.158808,1
0.758718,0.436344,1
0.332607,0.204810,1
0.582330,0.494995,1
0.612452,0.344315,1
0.663489,0.039564,1
0.314267,0.261176,1
0.205867,0.233722,1
0.365758,0.133968,1
0.838354,0.000072,1
0.179622,0.865674,1
0.369513,0.009867,1
0.698125,0.877055,0
0.623777,0.164467,1
0.518944,0.756487,1
0.477443,0.523632,1
0.155281,0.256118,1
0.992112,0.813847,0
0.722086,0.302132,1
0.960934,0.133215,1
0.766197,0.763340,0
0.705967,0.941532,0
0.824199,0.705722,0
0.562999,0.986376,0
0.721527,0.643368,1
0.097229,0.873633,1
0.902307,0.117765,1
0.860302,0.442610,1
0.797341,0.339425,1
0.492346,0.678535,1
0.616088,0.700937,1
0.812065,0.652302,0
0.730631,0.450437,1
0.453713,0.429875,1
0.401897,0.597131,1
0.851889,0.332888,1
0.333424,0.584673,1
0.662994,0.823463,0
0.118031,0.609786,1
0.852880,0.207625,1
0.819904,0.117621,1
0.358871,0.979713,0
0.129790,0.211244,1
0.212610,0.365139,1
0.334474,0.524070,1
0.440856,0.013155,1
0.329439,0.829004,1
0.018540,0.125754,1
0.108020,0.627484,1
0.958232,0.999004,0
0.330580,0.607849,1
0.442227,0.034467,1
0.019246,0.836798,1
0.796295,0.539917,1
0.263651,0.873619,1
0.280270,0.358768,1
0.797079,0.199812,1
0.633610,0.452043,1
0.850716,0.752112,0
0.119299,0.698966,1
0.318183,0.556831,1
0.401065,0.586979,1
0.663496,0.761284,0
0.045916,0.346459,1
0.415298,0.212667,1
0.680271,0.952996,0
0.412824,0.082767,1
0.024842,0.429010,1
0.294281,0.873499,1
0.595190,0.223815,1
0.207558,0.956839,1
0.651953,0.803910,0
0.479626,0.717954,1
0.119345,0.847278,1
0.890722,0.678394,0
0.169353,0.022352,1
0.593274,0.674246,1
0.257490,0.591398,1
0.162319,0.037170,1
0.958597,0.836445,0
0.349562,0.340055,1
0.996073,0.593579,0
0.025323,0.329790,1
0.221103,0.456755,1
0.331508,0.079363,1
0.409056,0.677970,1
0.149251,0.686799,1
0.499572,0.365989,1
0.245665,0.934865,1
0.179682,0.715253,1
0.499300,0.105061,1
0.341442,0.431852,1
0.228869,0.562212,1
0.168712,0.520485,1
0.638623,0.842702,0
0.686355,0.907377,0
0.295033,0.271804,1
0.975622,0.140491,1
0.993719,0.930050,0
0.898894,0.193251,1
0.837214,0.391829,1
0.716109,0.856620,0
0.658130,0.369487,1
0.182234,0.365419,1
0.934363,0.416840,0
0.454294,0.177476,1
0.136278,0.363134,1
0.826976,0.827079,0
0.827144,0.026436,1
0.256082,0.104646,1
0.753295,0.525891,1
0.857014,0.581699,0
0.502009,0.329309,1
0.592423,0.006649,1
0.755917,0.181499,1
0.671637,0.156726,1
0.197506,0.982500,0
0.556053,0.842246,0
0.888286,0.815154,0
0.058304,0.071865,1
0.040631,0.452332,1
0.991937,0.985800,0
0.512786,0.971313,0
0.920406,0.373980,1
0.054273,0.687303,1
0.324425,0.914486,1
0.854493,0.741363,0
0.126825,0.654251,1
0.675358,0.480110,1
0.276557,0.421856,1
0.360814,0.451795,1
0.549118,0.081385,1
0.847358,0.271549,1
0.166655,0.967308,1
0.998522,0.527141,0
0.420468,0.371320,1
0.046271,0.565377,1
0.058023,0.697198,1
0.853565,0.180003,1
0.953350,0.690453,0
0.983371,0.268163,0
0.421452,0.808109,1
0.666074,0.849777,0
0.316531,0.707150,1
0.238179,0.189554,1
0.167887,0.786694,1
0.370055,0.439894,1
0.294602,0.495006,1
0.832916,0.379059,1
0.064341,0.079974,1
0.772919,0.888709,0
0.883715,0.812736,0
0.715627,0.514850,1
0.908475,0.746882,0
0.922871,0.169673,1
0.990464,0.603144,0
0.288168,0.599613,1
0.588157,0.939611,0
0.942023,0.284179,1
0.078728,0.993781,1
0.716675,0.847657,0
0.230487,0.616451,1
0.307936,0.438436,1
0.141277,0.241969,1
0.783799,0.987432,0
0.467805,0.419474,1
0.652434,0.529553,1
0.619356,0.019635,1
0.122443,0.023173,1
0.849729,0.941275,0
0.107552,0.058718,1
0.638550,0.943642,0
0.134695,0.844640,1
0.922637,0.488090,0
0.596936,0.108201,1
0.439812,0.933563,0
0.284534,0.325050,1
0.107688,0.737124,1
0.766943,0.716796,0
0.126628,0.928562,1
0.859904,0.338384,1
0.889535,0.274053,1
0.562286,0.791279,1
0.473903,0.805799,1
0.318053,0.588547,1
0.705320,0.510983,1
0.532008,0.601188,1
0.203150,0.061681,1
0.770308,0.608647,1
0.285039,0.434423,1
0.415773,0.513018,1
0.646081,0.313270,1
0.519517,0.896542,0
0.036310,0.788641,1
0.605264,0.960040,0
0.028491,0.253290,1
0.643175,0.177154,1
0.988250,0.334804,0
0.935234,0.863194,0
0.179449,0.668053,1
0.706330,0.266462,1
0.578272,0.381043,1
0.503641,0.207340,1
0.905692,0.566591,0
0.786987,0.455384,1
0.853570,0.199472,1
0.053303,0.131059,1
0.294905,0.934822,1
0.835206,0.066419,1
0.834534,0.253296,1
0.935074,0.670353,0
0.086055,0.394795,1
0.016301,0.319517,1
0.797235,0.645766,0
0.292776,0.715488,1
0.192041,0.569579,1
0.222946,0.807038,1
0.274267,0.076509,1
0.220118,0.996745,0
0.343630,0.351106,1
0.319044,0.585309,1
0.770062,0.672638,0
0.867787,0.825739,0
0.934714,0.390891,0
0.241378,0.892275,1
0.317937,0.594238,1
0.490840,0.438527,1
0.281850,0.602898,1
0.440894,0.526259,1
0.768887,0.301016,1
0.739039,0.382299,1
0.723913,0.731676,0
0.672319,0.977832,0
0.445551,0.016223,1
0.593751,0.221579,1
0.226355,0.446935,1
0.791923,0.046081,1
0.532085,0.245471,1
0.512950,0.631051,1
0.335654,0.063283,1
0.265129,0.981370,0
0.901251,0.197913,1
0.828783,0.475456,1
0.658563,0.804134,0
0.270743,0.309140,1
0.159696,0.463225,1
0.745629,0.506314,1
0.663209,0.248348,1
0.356113,0.140405,1
0.864563,0.870331,0
0.969259,0.660644,0
0.806751,0.549869,1
0.164831,0.316811,1
0.263169,0.637360,1
0.525572,0.190869,1
0.664246,0.136289,1
0.692729,0.375465,1
0.919653,0.560382,0
0.716664,0.100756,1
0.118313,0.080143,1
0.081327,0.205888,1
0.347880,0.004423,1
0.691939,0.600349,1
0.969798,0.207894,1
0.240372,0.745718,1
0.335603,0.367710,1
0.941943,0.774760,0
0.955215,0.112864,1
0.511050,0.101412,1
0.441519,0.882557,1
0.479200,0.566687,1
0.432133,0.132886,1
0.816242,0.293372,1
0.482846,0.311128,1
0.509608,0.618947,1
0.826596,0.689151,0
0.352619,0.892254,1
0.704022,0.628941,1
0.012888,0.150785,1
0.936887,0.774108,0
0.585199,0.184815,1
0.624733,0.624772,1
0.170428,0.042133,1
0.156481,0.145308,1
0.385469,0.160079,1
0.777692,0.526351,1
0.240390,0.938149,1
0.230386,0.707606,1
0.788393,0.206608,1
0.477755,0.371402,1
0.108601,0.274669,1
0.629126,0.567769,1
0.108626,0.729706,1
0.127562,0.942283,1
0.323522,0.651848,1
0.604061,0.557942,1
0.181045,0.687969,1
0.066096,0.513723,1
0.133000,0.974701,1
0.948530,0.256341,1
0.408683,0.934345,0
0.190483,0.143428,1
0.055854,0.388493,1
0.805144,0.155125,1
0.480669,0.302460,1
0.707228,0.690682,1
0.473192,0.650513,1
0.066666,0.805688,1
0.768298,0.709643,0
0.517513,0.002099,1
0.703926,0.926699,0
0.122946,0.902293,1
0.517026,0.334052,1
0.860148,0.653906,0
0.084414,0.907123,1
0.122075,0.794649,1
0.129226,0.798090,1
0.219544,0.084562,1
0.767001,0.062147,1
0.884269,0.481694,0
0.690792,0.363525,1
0.801987,0.844167,0
0.198573,0.836909,1
0.895479,0.266219,1
0.376358,0.044506,1
0.163088,0.914595,1
0.223431,0.634308,1
0.127699,0.042206,1
0.882351,0.917321,0
0.370470,0.020987,1
0.250143,0.662248,1
0.271636,0.105856,1
0.766515,0.428586,1
0.771470,0.748410,0
0.600120,0.381500,1
0.165391,0.782978,1
0.035516,0.622753,1
0.650295,0.538878,1
0.178238,0.775387,1
0.993237,0.936329,0
0.367993,0.972172,0
0.568214,0.003998,1
0.821393,0.747307,0
0.521078,0.585363,1
0.989786,0.548653,0
0.064078,0.914320,1
0.295423,0.330032,1
0.580602,0.658525,1
0.671705,0.526104,1
0.433984,0.486671,1
0.031732,0.546370,1
0.249854,0.241337,1
0.433597,0.137512,1
0.931007,0.870071,0
0.800460,0.383027,1
0.387516,0.181019,1
0.966348,0.382975,0
0.651979,0.293568,1
0.946102,0.342300,0
0.326801,0.606763,1
0.399451,0.744390,1
0.382875,0.652975,1
0.605415,0.193371,1
0.829538,0.102559,1
0.907597,0.387342,1
0.438686,0.626756,1
0.804951,0.873502,0
0.193854,0.688808,1
0.929652,0.937693,0
0.488112,0.090157,1
0.473399,0.246197,1
0.987190,0.266731,0
0.311805,0.533169,1
0.180193,0.424061,1
0.691722,0.837896,0
0.926500,0.417868,0
0.801118,0.672511,0
0.107425,0.143016,1
0.722333,0.637921,1
0.141826,0.240098,1
0.099937,0.468688,1
0.790440,0.637435,0
0.048815,0.728186,1
0.833819,0.722847,0
0.008828,0.809080,1
0.349174,0.107917,1
0.650359,0.538339,1
0.042454,0.628571,1
0.350725,0.042663,1
0.219493,0.327652,1
0.321920,0.806075,1
0.233370,0.228055,1
0.678842,0.909254,0
0.760670,0.129205,1
0.829116,0.569625,0
0.305590,0.940348,1
0.961728,0.740018,0
0.400954,0.344098,1
0.866033,0.464709,1
0.474144,0.469638,1
0.303907,0.939028,1
0.702433,0.211253,1
0.043729,0.892102,1
0.392857,0.406643,1
0.832076,0.033667,1
0.215401,0.398651,1
0.000320,0.761029,1
0.920267,0.517492,0
0.872954,0.423749,1
0.155473,0.677806,1
0.595941,0.723622,1
0.556591,0.858672,0
0.347550,0.163227,1
0.892796,0.441803,1
0.546469,0.694732,1
0.094875,0.764086,1
0.952198,0.254271,1
0.442619,0.321244,1
0.484572,0.761995,1
0.035201,0.529118,1
0.250478,0.969682,0
0.006414,0.811016,1
0.198224,0.532705,1
0.250979,0.956041,1
0.643960,0.566112,1
0.601048,0.083308,1
0.357885,0.516924,1
0.520395,0.617340,1
0.538514,0.725024,1
0.847371,0.817626,0
0.658804,0.913037,0
0.639706,0.953423,0
0.938982,0.368959,0
0.226602,0.454458,1
0.510083,0.464659,1
0.285440,0.692141,1
0.003643,0.360456,1
0.621841,0.995254,0
0.033926,0.635692,1
0.574447,0.411165,1
0.180883,0.607716,1
0.675616,0.851630,0
0.267516,0.640564,1
0.426461,0.897266,1
0.489787,0.528182,1
0.823373,0.604128,0
0.938287,0.956921,0
0.849081,0.682909,0
0.722353,0.306416,1
0.315782,0.658501,1
0.916255,0.575399,0
0.181786,0.525313,1
0.040030,0.646838,1
0.978069,0.823529,0
0.596161,0.007979,1
0.129779,0.240994,1
0.863684,0.933042,0
0.423772,0.999437,0
0.532166,0.602183,1
0.763095,0.897368,0
0.369834,0.704346,1
0.725823,0.988825,0
0.392719,0.102492,1
0.940179,0.757779,0
0.758017,0.095838,1
0.650149,0.101557,1
0.687079,0.809131,0
0.983081,0.324006,0
0.265565,0.882857,1
0.425020,0.189015,1
0.819583,0.452832,1
0.296156,0.011794,1
0.091242,0.525717,1
0.523496,0.809236,1
0.232015,0.662654,1
0.035528,0.377013,1
0.006772,0.216245,1
0.686586,0.652705,1
0.034343,0.277232,1
0.269520,0.603868,1
0.144076,0.302211,1
0.262985,0.224329,1
0.305947,0.598616,1
0.370142,0.892115,1
0.167252,0.622210,1
0.012210,0.426867,1
0.246899,0.690896,1
0.787262,0.563498,1
0.486621,0.760861,1
0.587279,0.253391,1
0.784909,0.752278,0
0.225387,0.597407,1
0.311337,0.089624,1
0.010507,0.737746,1
0.815885,0.192729,1
0.188117,0.085054,1
0.820565,0.156404,1
0.389211,0.659648,1
0.563528,0.218611,1
0.131687,0.570920,1
0.960953,0.138880,1
0.089886,0.293350,1
0.344215,0.086822,1
0.818851,0.355171,1
0.831898,0.840158,0
0.491345,0.664235,1
0.301354,0.648226,1
0.908485,0.512050,0
0.869538,0.988464,0
0.355366,0.305265,1
0.989314,0.501244,0
0.969139,0.851377,0
0.279903,0.505533,1
0.628223,0.908753,0
0.186896,0.183050,1
0.007442,0.081532,1
0.625485,0.609787,1
0.716750,0.574902,1
0.341905,0.675340,1
0.184856,0.442792,1
0.619678,0.696699,1
0.179640,0.914696,1
0.082734,0.174083,1
0.747915,0.206304,1
0.387848,0.112437,1
0.213772,0.056636,1
0.795826,0.387132,1
0.712689,0.783502,0
0.862164,0.789580,0
0.205627,0.054390,1
0.729964,0.826660,0
0.865675,0.840031,0
0.218744,0.490769,1
0.447737,0.200249,1
0.070814,0.549320,1
0.385769,0.257073,1
