x,y,inside
0.982538,0.442552,0
0.546653,0.083131,1
0.618600,0.625928,1
0.436545,0.889838,1
0.434117,0.859545,1
0.261794,0.242157,1
0.937084,0.483338,0
0.397844,0.296315,1
0.503161,0.520945,1
0.581566,0.434465,1
0.163713,0.486161,1
0.315643,0.198380,1
0.150509,0.772601,1
0.002051,0.785097,1
0.237024,0.605888,1
0.650890,0.952831,0
0.217740,0.099504,1
0.046197,0.626419,1
0.239279,0.593164,1
0.075494,0.333592,1
0.612659,0.184800,1
0.655772,0.606079,1
0.661863,0.427675,1
0.004183,0.520044,1
0.317290,0.391761,1
0.738963,0.509918,1
0.291317,0.653527,1
0.744199,0.274286,1
0.394082,0.875577,1
0.320108,0.724112,1
0.793969,0.394549,1
0.542400,0.505748,1
0.657145,0.416907,1
0.830660,0.757802,0
0.046809,0.623102,1
0.581384,0.269565,1
0.381007,0.169529,1
0.768898,0.149417,1
0.862388,0.482157,1
0.471002,0.686330,1
0.892118,0.677357,0
0.667891,0.221504,1
0.683585,0.352284,1
0.431335,0.853537,1
0.266009,0.158334,1
0.598154,0.424540,1
0.900460,0.577037,0
0.538242,0.784465,1
0.701162,0.505498,1
0.968545,0.086192,1
0.954668,0.381288,0
0.223025,0.435844,1
0.417012,0.192506,1
0.459230,0.518100,1
0.768660,0.222518,1
0.537872,0.824976,1
0.293747,0.227805,1
0.001670,0.650925,1
0.251887,0.748887,1
0.343791,0.817008,1
0.675052,0.445300,1
0.455752,0.900632,0
0.447559,0.718768,1
0.205092,0.040789,1
0.153886,0.987444,1
0.811992,0.933189,0
0.288509,0.016601,1
0.269630,0.523799,1
0.222910,0.486156,1
0.191742,0.232992,1
0.596706,0.804311,0
0.950033,0.853542,0
0.070619,0.669330,1
0.995082,0.183544,0
0.059298,0.454411,1
0.672452,0.288242,1
0.622975,0.138701,1
0.195235,0.583328,1
0.555706,0.155866,1
0.164452,0.639861,1
0.820004,0.843555,0
0.450746,0.089345,1
0.126073,0.564451,1
0.023690,0.362128,1
0.013376,0.834239,1
0.332439,0.390479,1
0.407869,0.792177,1
0.255660,0.969958,0
0.507328,0.662700,1
0.786236,0.493862,1
0.644495,0.885157,0
0.880629,0.114654,1
0.447282,0.493099,1
0.700766,0.827569,0
0.369429,0.909630,1
0.651283,0.204640,1
0.619390,0.649499,1
0.006716,0.771977,1
0.624266,0.224196,1
0.611172,0.276595,1
0.234947,0.231884,1
0.974747,0.712053,0
0.190032,0.011175,1
0.396601,0.163856,1
0.749237,0.921937,0
0.751855,0.158165,1
0.132768,0.384622,1
0.640016,0.177043,1
0.385656,0.997414,0
0.918163,0.332214,1
0.087580,0.228427,1
0.738715,0.254518,1
0.159618,0.402146,1
0.148833,0.765251,1
0.680316,0.608933,1
0.976253,0.408381,0
0.673541,0.508605,1
0.101225,0.412180,1
0.020155,0.515392,1
0.297954,0.055742,1
0.663787,0.470984,1
0.418924,0.781084,1
0.348505,0.312406,1
0.279974,0.851564,1
0.307394,0.288956,1
0.704354,0.863142,0
0.449823,0.815619,1
0.953390,0.910084,0
0.854977,0.143646,1
0.678989,0.034771,1
0.752744,0.773159,0
0.326006,0.250392,1
0.365659,0.011422,1
0.026328,0.713862,1
0.484157,0.558213,1
0.929458,0.907861,0
0.592446,0.554176,1
0.861036,0.915725,0
0.899981,0.316360,1
0.365488,0.067085,1
0.398754,0.696128,1
0.336079,0.423947,1
0.279797,0.055639,1
0.778575,0.705461,0
0.620420,0.043572,1
0.605065,0.810661,0
0.011610,0.166164,1
0.719066,0.472236,1
0.315867,0.629688,1
0.832385,0.223156,1
0.552186,0.758176,1
0.416208,0.600550,1
0.435571,0.200365,1
0.889714,0.846163,0
0.176795,0.979206,1
0.664203,0.733454,1
0.536818,0.367800,1
0.349708,0.433291,1
0.344612,0.531138,1
0.749758,0.579026,1
0.952969,0.949125,0
0.347810,0.681597,1
0.724274,0.110091,1
0.670685,0.409357,1
0.718721,0.297069,1
0.753856,0.981568,0
0.508839,0.447378,1
0.968983,0.570146,0
0.403427,0.187097,1
0.047781,0.261535,1
0.848727,0.264515,1
0.281643,0.121597,1
0.486192,0.365742,1
0.228790,0.012697,1
0.885483,0.337101,1
0.774077,0.363062,1
0.077469,0.020988,1
0.577317,0.138826,1
0.200310,0.256574,1
0.315298,0.516482,1
0.071586,0.270548,1
0.168643,0.593461,1
0.500400,0.036523,1
0.386910,0.717987,1
0.376724,0.921255,1
0.785422,0.416810,1
0.094038,0.341353,1
0.610796,0.782082,1
0.764154,0.267622,1
0.958253,0.988211,0
0.916323,0.439230,0
0.611162,0.297434,1
0.890281,0.714508,0
0.845795,0.851368,0
0.338770,0.706971,1
0.636562,0.537256,1
0.722790,0.678456,1
0.735606,0.461096,1
0.465602,0.741775,1
0.859631,0.564275,0
0.739556,0.019150,1
0.176372,0.671028,1
0.389808,0.837210,1
0.779324,0.810942,0
0.221585,0.731469,1
0.933238,0.753791,0
0.328281,0.775984,1
0.070094,0.891125,1
0.711196,0.227179,1
0.347860,0.030770,1
0.870604,0.066026,1
0.852846,0.758350,0
0.241168,0.857376,1
0.285147,0.275614,1
0.624319,0.162434,1
0.973363,0.635778,0
0.828991,0.061063,1
0.762809,0.732602,0
0.768630,0.633921,1
0.578008,0.614034,1
0.330224,0.795587,1
0.234672,0.787502,1
0.979494,0.875523,0
0.113167,0.829405,1
0.316422,0.252049,1
0.540574,0.127382,1
0.124912,0.304827,1
0.620883,0.411827,1
0.637254,0.196276,1
0.323461,0.103067,1
0.781882,0.428902,1
0.393503,0.730182,1
0.445327,0.545135,1
0.864075,0.722769,0
0.211173,0.352684,1
0.817800,0.056345,1
0.709230,0.528609,1
0.693071,0.632015,1
0.374632,0.975340,0
0.809692,0.194813,1
0.858249,0.772869,0
0.505229,0.089136,1
0.235826,0.620372,1
0.195767,0.131366,1
0.102098,0.851950,1
0.724744,0.529541,1
0.248585,0.081678,1
0.646589,0.833644,0
0.043251,0.022124,1
0.189950,0.217651,1
0.063113,0.827581,1
0.471056,0.419300,1
0.580846,0.768792,1
0.374344,0.785752,1
0.764853,0.517168,1
0.421121,0.075625,1
0.252156,0.587144,1
0.044149,0.536463,1
0.515054,0.805890,1
0.318912,0.869936,1
0.956295,0.803124,0
0.809060,0.114407,1
0.623352,0.205721,1
0.847539,0.359860,1
0.448610,0.158550,1
0.449876,0.431071,1
0.073300,0.845306,1
0.336483,0.187552,1
0.358558,0.623894,1
0.533523,0.564648,1
0.982827,0.858532,0
0.312808,0.344230,1
0.385097,0.334389,1
0.277634,0.136255,1
0.552297,0.266206,1
0.954627,0.260216,1
0.921118,0.029669,1
0.062792,0.049830,1
0.855947,0.010412,1
0.450953,0.815225,1
0.704558,0.099671,1
0.182387,0.561423,1
0.770048,0.116455,1
0.762421,0.321724,1
0.835523,0.029172,1
0.754440,0.744442,0
0.799597,0.682951,0
0.178697,0.397559,1
0.033991,0.816879,1
0.849271,0.118019,1
0.492148,0.857711,1
0.387309,0.883364,1
0.585127,0.711865,1
0.774901,0.715356,0
0.790236,0.087342,1
0.324228,0.922425,1
0.036103,0.033847,1
0.642110,0.467150,1
0.889772,0.892840,0
0.299522,0.121552,1
0.517914,0.566991,1
0.968325,0.936507,0
0.412353,0.211476,1
0.086869,0.498663,1
0.422409,0.498532,1
0.739517,0.546394,1
0.584728,0.158334,1
0.622952,0.524658,1
0.923945,0.420230,0
0.065261,0.223548,1
0.985403,0.960849,0
0.489441,0.973846,0
0.275394,0.462930,1
0.332345,0.832456,1
0.209080,0.629980,1
0.658022,0.636559,1
0.596304,0.276937,1
0.789832,0.249644,1
0.280239,0.249328,1
0.276894,0.831088,1
0.248362,0.841405,1
0.552709,0.577700,1
0.657377,0.633820,1
0.738434,0.283352,1
0.464629,0.236013,1
0.291440,0.874600,1
0.126529,0.778916,1
0.141673,0.517524,1
0.865443,0.774320,0
0.627429,0.766735,1
0.447500,0.981640,0
0.032538,0.128684,1
0.955707,0.856353,0
0.796459,0.590221,1
0.653709,0.998069,0
0.230973,0.667671,1
0.498211,0.200061,1
0.837886,0.189457,1
0.199664,0.769011,1
0.862764,0.811756,0
0.380268,0.699991,1
0.178727,0.219286,1
0.275966,0.577625,1
0.679811,0.369200,1
0.734966,0.941701,0
0.865761,0.030868,1
0.872743,0.753468,0
0.607250,0.909341,0
0.541300,0.169386,1
0.982323,0.133315,1
0.012843,0.144771,1
0.300510,0.619993,1
0.802278,0.718955,0
0.007732,0.033623,1
0.661245,0.525942,1
0.488070,0.816844,1
0.310696,0.503126,1
0.704095,0.141622,1
0.762125,0.441507,1
0.779645,0.494192,1
0.885488,0.585518,0
0.405672,0.476159,1
0.003674,0.377570,1
0.488301,0.087673,1
0.432523,0.225856,1
0.767763,0.639570,1
0.981643,0.759926,0
0.016001,0.379755,1
0.870702,0.202481,1
0.963856,0.130600,1
0.157756,0.235215,1
0.801585,0.537245,1
0.616178,0.545048,1
0.599399,0.948523,0
0.303737,0.070757,1
0.368175,0.265964,1
0.370393,0.543637,1
0.383140,0.413121,1
0.833224,0.871026,0
0.759783,0.289855,1
0.501161,0.339012,1
0.670254,0.528792,1
0.084971,0.300695,1
0.444739,0.948190,0
0.241053,0.917193,1
0.515672,0.681845,1
0.215944,0.681446,1
0.389808,0.443378,1
0.365389,0.611603,1
0.089285,0.778387,1
0.058611,0.220050,1
0.980034,0.303463,0
0.647764,0.910871,0
0.991553,0.010651,1
0.302171,0.789521,1
0.668451,0.195861,1
0.636737,0.921046,0
0.175253,0.192363,1
0.123097,0.311992,1
0.800249,0.444625,1
0.481861,0.755205,1
0.162224,0.302078,1
0.106777,0.045500,1
0.892376,0.506550,0
0.079827,0.243136,1
0.879576,0.438602,1
0.474481,0.882833,0
0.277999,0.982892,0
0.516650,0.810695,1
0.888012,0.762065,0
0.413256,0.387055,1
0.195696,0.320827,1
0.635885,0.241210,1
0.088761,0.978091,1
0.469386,0.487948,1
0.300105,0.892469,1
0.303425,0.341878,1
0.819670,0.479354,1
0.710130,0.086885,1
0.661443,0.776035,0
0.552926,0.040071,1
0.317626,0.360355,1
0.611804,0.736737,1
0.516125,0.018125,1
0.484066,0.503545,1
0.160131,0.668691,1
0.696571,0.455524,1
0.516573,0.947209,0
0.208034,0.588521,1
0.204082,0.332869,1
0.472328,0.414673,1
0.255786,0.129978,1
0.150043,0.566740,1
0.867363,0.968218,0
0.269699,0.378500,1
0.525086,0.389661,1
0.810760,0.317166,1
0.513289,0.253412,1
0.158853,0.097266,1
0.165474,0.844050,1
0.076396,0.888669,1
0.979980,0.651509,0
0.590418,0.490443,1
0.713994,0.531411,1
0.539267,0.758038,1
0.331796,0.229547,1
0.323310,0.191202,1
0.179831,0.369369,1
0.610554,0.854509,0
0.374602,0.168119,1
0.187258,0.934632,1
0.700022,0.207014,1
0.398274,0.360458,1
0.208363,0.290834,1
0.864014,0.268666,1
0.606796,0.813338,0
0.913240,0.155839,1
0.762974,0.830911,0
0.063946,0.447356,1
0.543526,0.101313,1
0.063120,0.761990,1
0.642103,0.922008,0
0.420543,0.752913,1
0.394277,0.284582,1
0.739457,0.008112,1
0.750308,0.748816,0
0.669707,0.616720,1
0.273365,0.603151,1
0.217007,0.245292,1
0.835380,0.231973,1
0.706968,0.850734,0
0.038950,0.964149,1
0.005873,0.858087,1
0.304607,0.939848,1
0.790129,0.715429,0
0.487257,0.846218,1
0.388392,0.949099,0
0.550562,0.034220,1
0.402107,0.530155,1
0.052450,0.975450,1
0.422405,0.758873,1
0.289554,0.318822,1
0.915681,0.040906,1
0.018644,0.475402,1
0.229888,0.893351,1
0.460155,0.229379,1
0.506104,0.928226,0
0.105144,0.789009,1
0.782939,0.479763,1
0.333593,0.430674,1
0.966493,0.121393,1
0.895883,0.585951,0
0.600988,0.796491,1
0.493142,0.935631,0
0.339282,0.296204,1
0.854220,0.682721,0
0.760172,0.705338,0
0.406593,0.509534,1
0.859820,0.646647,0
0.816199,0.447815,1
0.643023,0.983518,0
0.984767,0.871450,0
0.329659,0.940535,1
0.917384,0.339576,1
0.886446,0.255891,1
0.558022,0.810068,1
0.901353,0.563587,0
0.610018,0.060649,1
0.600034,0.654267,1
0.142329,0.209487,1
0.642712,0.369614,1
0.018971,0.086470,1
0.733451,0.145704,1
0.438734,0.507853,1
0.817581,0.113203,1
0.420029,0.256626,1
0.237578,0.516570,1
0.836787,0.949279,0
0.699113,0.231565,1
0.211365,0.202838,1
0.428683,0.824998,1
0.887652,0.683975,0
0.249453,0.405653,1
0.392408,0.659955,1
0.266294,0.061141,1
0.668906,0.781237,0
0.851951,0.411970,1
0.737154,0.122899,1
0.571141,0.690051,1
0.166735,0.661699,1
0.985627,0.320389,0
0.467947,0.170762,1
0.994981,0.207234,0
0.739250,0.132878,1
0.299638,0.640579,1
0.575061,0.456766,1
0.389236,0.490371,1
0.501276,0.323555,1
0.285334,0.004026,1
0.935664,0.429529,0
0.087371,0.410555,1
0.341525,0.784310,1
0.484811,0.962154,0
0.807133,0.599624,0
0.429242,0.640116,1
0.923474,0.584784,0
0.766778,0.934739,0
0.090568,0.389279,1
0.020667,0.386630,1
0.482975,0.852253,1
0.088195,0.856703,1
0.712967,0.930364,0
0.738599,0.184723,1
0.135804,0.680028,1
0.893703,0.281162,1
0.683191,0.439020,1
0.984952,0.721132,0
0.351405,0.683674,1
0.863824,0.227497,1
0.505464,0.441737,1
0.589683,0.927005,0
0.561233,0.000571,1
0.773309,0.375864,1
0.394852,0.962624,0
0.102508,0.151776,1
0.660231,0.905463,0
0.561531,0.237524,1
0.657521,0.698169,1
0.182791,0.516934,1
0.229607,0.998224,0
0.445773,0.861931,1
0.493838,0.624262,1
0.702785,0.824176,0
0.955567,0.038844,1
0.012567,0.350662,1
0.572373,0.757555,1
0.672794,0.113943,1
0.911665,0.771307,0
0.203938,0.343441,1
0.662544,0.318243,1
0.687637,0.724237,1
0.313402,0.505260,1
0.783469,0.252533,1
0.838884,0.399090,1
0.677645,0.234193,1
0.896910,0.381462,1
0.161376,0.672761,1
0.704599,0.914133,0
0.976779,0.755175,0
0.751789,0.831457,0
0.442748,0.970928,0
0.293776,0.980528,0
0.803892,0.560943,1
0.545080,0.734464,1
0.943489,0.886115,0
0.313207,0.185262,1
0.133091,0.626944,1
0.479116,0.021178,1
0.823482,0.480910,1
0.290983,0.097940,1
0.461840,0.671877,1
0.566057,0.748637,1
0.943052,0.116496,1
0.695157,0.856077,0
0.124533,0.860878,1
0.473192,0.049631,1
0.843950,0.949149,0
0.619879,0.652140,1
0.614570,0.780573,1
0.950140,0.164719,1
0.715141,0.638448,1
0.797616,0.851638,0
0.770994,0.412537,1
0.210838,0.125759,1
0.718658,0.422323,1
0.619611,0.241445,1
0.093272,0.026867,1
0.576131,0.678177,1
0.578839,0.044559,1
0.998662,0.985129,0
0.349267,0.865901,1
0.429957,0.376556,1
0.860472,0.273568,1
0.337209,0.305839,1
0.774927,0.074976,1
0.588349,0.798359,1
0.362879,0.151156,1
0.974484,0.925976,0
0.981984,0.447521,0
0.606131,0.195576,1
0.777248,0.772100,0
0.460644,0.828392,1
0.418150,0.989224,0
0.120626,0.990615,1
0.392589,0.667251,1
0.945998,0.845916,0
0.310793,0.015624,1
0.432357,0.573289,1
0.954163,0.838463,0
0.882156,0.672588,0
0.337836,0.427882,1
0.129033,0.936886,1
0.523227,0.454292,1
0.402294,0.526314,1
0.194312,0.984011,0
0.648188,0.187907,1
0.012980,0.610556,1
0.517513,0.279829,1
0.598296,0.081857,1
0.829793,0.195912,1
0.634956,0.825927,0
0.411508,0.768762,1
0.878900,0.626472,0
0.804249,0.082611,1
0.662560,0.175326,1
0.787402,0.621618,0
0.424677,0.416201,1
0.488706,0.480081,1
0.821238,0.123711,1
0.267173,0.778910,1
0.463192,0.033197,1
0.470180,0.083807,1
0.729323,0.189545,1
0.040984,0.133351,1
0.541332,0.876562,0
0.588532,0.619709,1
0.112563,0.748391,1
0.068910,0.958612,1
0.075602,0.039479,1
0.477467,0.820848,1
0.122921,0.275393,1
0.174897,0.481672,1
0.510880,0.593070,1
0.674670,0.172321,1
0.045627,0.274769,1
0.256334,0.877728,1
0.031736,0.602104,1
0.349246,0.460485,1
0.456992,0.979797,0
0.875518,0.235219,1
0.098840,0.415197,1
0.852404,0.735812,0
0.375256,0.048451,1
0.219910,0.499184,1
0.664529,0.469180,1
0.098796,0.441798,1
0.195424,0.379096,1
0.816543,0.225965,1
0.131855,0.796087,1
0.112737,0.266938,1
0.416317,0.890198,1
0.063422,0.456132,1
0.419031,0.553213,1
0.950340,0.278386,1
0.993138,0.443495,0
0.232908,0.548051,1
0.909965,0.775049,0
0.371826,0.187069,1
0.763705,0.270663,1
0.850240,0.947628,0
0.310918,0.963743,0
0.850827,0.420255,1
0.023005,0.288673,1
0.807206,0.995305,0
0.031652,0.163749,1
0.413476,0.075143,1
0.004447,0.913110,1
0.152845,0.144052,1
0.147025,0.530569,1
0.445570,0.848697,1
0.938647,0.564410,0
0.076843,0.737485,1
0.015696,0.131490,1
0.624822,0.962950,0
0.269382,0.883233,1
0.511695,0.880953,0
0.760187,0.674293,0
0.495731,0.485455,1
0.598266,0.633246,1
0.979406,0.104641,1
0.541306,0.439358,1
0.988338,0.733638,0
0.200311,0.896429,1
0.757163,0.337976,1
0.578872,0.076120,1
0.172802,0.192099,1
0.953243,0.074036,1
0.920146,0.503809,0
0.202907,0.390780,1
0.085948,0.535603,1
0.461238,0.509441,1
0.697947,0.024440,1
0.054239,0.605410,1
0.570250,0.051058,1
0.002905,0.645065,1
0.022322,0.529214,1
0.383301,0.134675,1
0.635822,0.270042,1
0.092721,0.156700,1
0.293843,0.190555,1
0.715955,0.672889,1
0.658788,0.115564,1
0.173922,0.581238,1
0.813233,0.275339,1
0.337462,0.275440,1
0.192104,0.258214,1
0.234596,0.821828,1
0.641752,0.710718,1
0.049226,0.529793,1
0.383430,0.974690,0
0.701860,0.232525,1
0.296699,0.069365,1
0.900392,0.586853,0
0.401757,0.386865,1
0.571860,0.341422,1
0.263097,0.674250,1
0.367631,0.863947,1
0.033294,0.779815,1
0.864445,0.187135,1
0.457063,0.320809,1
0.359391,0.694515,1
0.572306,0.579537,1
0.338169,0.869119,1
0.089759,0.796642,1
0.506558,0.085934,1
0.067748,0.041265,1
0.106949,0.181581,1
0.918626,0.536462,0
0.322213,0.583452,1
0.109933,0.083559,1
0.677169,0.546427,1
0.599679,0.959923,0
0.102100,0.883304,1
0.898489,0.382586,1
0.282086,0.521629,1
0.209437,0.965137,1
0.220771,0.801573,1
0.685325,0.620537,1
0.255937,0.045686,1
0.202794,0.404542,1
0.668782,0.747391,0
0.512250,0.475546,1
0.455645,0.124965,1
0.840607,0.107797,1
0.427423,0.121098,1
0.569991,0.940560,0
0.704293,0.529973,1
0.191611,0.803167,1
0.428085,0.533964,1
0.449073,0.404127,1
0.994916,0.477946,0
0.904875,0.173732,1
0.645827,0.284084,1
0.252836,0.968819,0
0.173729,0.000321,1
0.728251,0.576331,1
0.219698,0.566464,1
0.361996,0.505544,1
0.664092,0.584422,1
0.867874,0.027614,1
0.917504,0.546167,0
0.822156,0.174441,1
0.574335,0.309465,1
0.419331,0.000148,1
0.300790,0.878637,1
0.579056,0.531060,1
0.971537,0.336820,0
0.946312,0.522632,0
0.555922,0.248144,1
0.136304,0.100807,1
0.855003,0.626168,0
0.815326,0.688611,0
0.887469,0.898131,0
0.923077,0.653084,0
0.817337,0.609334,0
0.751567,0.247105,1
0.120004,0.507588,1
0.643850,0.658375,1
0.225584,0.740085,1
0.765425,0.578253,1
0.900112,0.030529,1
0.078616,0.113641,1
0.140499,0.713389,1
0.422213,0.086219,1
0.482428,0.207933,1
0.594621,0.517818,1
0.234215,0.207090,1
0.613904,0.239777,1
0.240214,0.872943,1
0.815511,0.932546,0
0.482974,0.963575,0
0.463836,0.622860,1
0.140502,0.156485,1
0.203723,0.941348,1
0.042458,0.037489,1
0.619679,0.756735,1
0.551149,0.547764,1
0.517030,0.510160,1
0.900558,0.092096,1
0.875461,0.476841,1
0.124538,0.567494,1
0.403378,0.144393,1
0.305990,0.915760,1
0.495685,0.151558,1
0.435179,0.523642,1
0.738203,0.387552,1
0.387638,0.286890,1
0.511607,0.960097,0
0.751353,0.540238,1
0.043970,0.312151,1
0.426986,0.494667,1
0.308308,0.774256,1
0.686548,0.419809,1
0.568983,0.999228,0
0.696963,0.835128,0
0.889355,0.715464,0
0.822076,0.285143,1
0.687588,0.427664,1
0.122543,0.812230,1
0.379345,0.962528,0
0.562931,0.055113,1
0.465811,0.772263,1
0.126853,0.409377,1
0.173136,0.861479,1
0.861043,0.314196,1
0.207381,0.014015,1
0.856751,0.970019,0
0.606312,0.512185,1
0.785485,0.060204,1
0.347406,0.580209,1
0.862073,0.357864,1
0.487575,0.006545,1
0.960545,0.132590,1
0.142661,0.991510,0
0.667541,0.474375,1
0.476399,0.384342,1
0.544850,0.911826,0
0.841630,0.919453,0
0.670923,0.196777,1
0.083875,0.141322,1
0.300355,0.381337,1
0.759766,0.010717,1
0.342266,0.182649,1
0.280103,0.598260,1
0.013968,0.937822,1
0.217742,0.055084,1
0.590370,0.232812,1
0.707537,0.001985,1
0.281719,0.868063,1
0.255995,0.730904,1
0.109488,0.104403,1
0.568336,0.066555,1
0.880229,0.686370,0
0.005500,0.911728,1
0.903377,0.694180,0
0.458057,0.702230,1
0.586083,0.161742,1
0.956362,0.616726,0
0.428537,0.763561,1
0.726112,0.590675,1
0.622876,0.896955,0
0.483236,0.815052,1
0.040711,0.875498,1
0.537435,0.316416,1
0.658575,0.979544,0
0.754064,0.989366,0
0.845177,0.608758,0
0.543668,0.884962,0
0.176833,0.504662,1
0.660195,0.293997,1
0.764130,0.988880,0
0.855929,0.226791,1
0.721831,0.562264,1
0.857216,0.346447,1
0.291421,0.322201,1
0.763606,0.078059,1
0.062601,0.764678,1
0.327601,0.371935,1
0.757889,0.086226,1
0.991466,0.513046,0
0.785252,0.055598,1
0.486847,0.815125,1
0.344765,0.747449,1
0.406195,0.571278,1
0.785709,0.739951,0
0.282598,0.215588,1
0.602199,0.971663,0
0.136690,0.664363,1
0.206171,0.281317,1
0.525350,0.193159,1
0.337666,0.746479,1
0.571836,0.294830,1
0.703537,0.364422,1
0.526408,0.025551,1
0.383210,0.577242,1
0.494229,0.498059,1
0.255893,0.880192,1
0.706596,0.838253,0
0.457128,0.830796,1
0.748688,0.742927,0
0.683616,0.945235,0
0.493406,0.503851,1
0.082870,0.069918,1
0.177744,0.050968,1
0.992918,0.091430,1
0.125151,0.332445,1
0.165882,0.172801,1
0.292976,0.339362,1
0.840932,0.406572,1
0.105208,0.121049,1
0.087092,0.679733,1
0.077047,0.581247,1
0.337294,0.209728,1
0.231731,0.841143,1
0.623258,0.420825,1
0.766685,0.741586,0
0.755585,0.380201,1
0.203466,0.264122,1
0.413450,0.988970,0
0.048837,0.727130,1
0.862477,0.891920,0
0.637542,0.768630,1
0.379331,0.325363,1
0.789865,0.021895,1
0.911043,0.287560,1
0.905831,0.643826,0
0.771866,0.386912,1
0.221818,0.982876,0
0.452992,0.830188,1
0.033676,0.766368,1
0.779016,0.583810,1
0.836054,0.161913,1
0.934310,0.256477,1
0.909941,0.219439,1
0.601412,0.546815,1
0.045950,0.429371,1
0.578286,0.516432,1
0.671737,0.122270,1
0.470901,0.088925,1
0.559376,0.575701,1
0.602340,0.603099,1
0.691515,0.144166,1
0.278221,0.641248,1
0.992537,0.468662,0
0.488186,0.706522,1
0.836645,0.477704,1
0.368705,0.278187,1
0.578654,0.815435,1
0.516927,0.365798,1
0.327033,0.356799,1
0.081813,0.702770,1
0.983635,0.847267,0
0.549045,0.430528,1
0.851363,0.557062,0
0.823590,0.758159,0
0.970555,0.456309,0
0.720147,0.319752,1
0.128311,0.750068,1
0.050598,0.804232,1
0.488634,0.505390,1
0.816258,0.916669,0
0.690490,0.798229,0
0.007419,0.734928,1
0.966106,0.105550,1
0.159679,0.636483,1
0.192710,0.062461,1
0.534524,0.471262,1
0.306980,0.087618,1
0.198831,0.467547,1
0.129899,0.390825,1
0.019425,0.541255,1
0.810825,0.841235,0
0.266207,0.981487,0
0.856029,0.918389,0
0.286656,0.976735,0
0.338819,0.180771,1
0.971391,0.466588,0
0.130654,0.115101,1
0.435417,0.081529,1
0.724316,0.886497,0
0.937910,0.751152,0
0.017047,0.434749,1
0.990817,0.727226,0
0.848907,0.462085,1
0.213843,0.105635,1
0.814247,0.334849,1
0.903706,0.928390,0
0.926309,0.561191,0
0.067546,0.136925,1
0.355224,0.737577,1
0.397890,0.533793,1
0.229493,0.355860,1
0.320724,0.139786,1
0.834657,0.584243,0
0.017862,0.274183,1
0.852919,0.692763,0
0.399352,0.343794,1
0.089198,0.679851,1
0.932625,0.641286,0
0.787718,0.261917,1
0.024543,0.728147,1
0.637459,0.785308,0
0.259821,0.818394,1
0.178419,0.221428,1
0.639977,0.762141,1
0.792737,0.673875,0
0.474500,0.560316,1
0.978101,0.460257,0
0.981083,0.245231,0
0.733074,0.524525,1
0.771729,0.953941,0
0.154000,0.930132,1
0.796088,0.146534,1
0.241810,0.107398,1
0.307566,0.577190,1
0.524180,0.663613,1
0.941657,0.278906,1
0.698391,0.359137,1
0.039355,0.986412,1
0.230598,0.642437,1
0.957440,0.989004,0
0.515516,0.391744,1
0.063701,0.573316,1
0.619016,0.641105,1
0.950595,0.788843,0
0.270222,0.448005,1
0.719599,0.439253,1
0.111719,0.141957,1
0.057328,0.292251,1
0.686209,0.159486,1
0.494356,0.480131,1
0.784256,0.389657,1
0.850567,0.955775,0
0.289176,0.566396,1
0.986118,0.791867,0
0.336132,0.453475,1
0.452435,0.246108,1
0.003555,0.391593,1
0.882173,0.950110,0
0.712207,0.929320,0
0.918749,0.333989,1
0.714467,0.823232,0
0.549696,0.440442,1
0.119085,0.702514,1
0.649897,0.316768,1
0.340351,0.420565,1
0.343051,0.142246,1
0.646345,0.711461,1
0.517243,0.609349,1
0.991567,0.801811,0
0.888897,0.905027,0
0.985686,0.471908,0
0.479408,0.930134,0
0.654583,0.913776,0
0.950458,0.367851,0
0.596237,0.550234,1
0.671155,0.941062,0
0.493068,0.618303,1
0.207782,0.647632,1
0.069191,0.658611,1
0.220648,0.178494,1
0.076722,0.195317,1
0.299077,0.466025,1
0.854070,0.001161,1
0.566715,0.441532,1
0.515474,0.855654,1
0.856899,0.322687,1
0.924662,0.914800,0
0.025176,0.196020,1
0.912833,0.867421,0
0.731971,0.734314,0
0.431744,0.516228,1
0.455410,0.730052,1
0.943069,0.613257,0
0.024921,0.770795,1
0.407668,0.509297,1
0.531179,0.513058,1
0.789942,0.539823,1
0.950567,0.046381,1
0.161956,0.650049,1
0.347870,0.635246,1
0.940775,0.304732,1
0.602954,0.292624,1
0.781146,0.255705,1
0.824473,0.988128,0
0.338594,0.161331,1
0.742869,0.216035,1
0.053691,0.841696,1
0.469816,0.805785,1
0.876709,0.514241,0
0.270578,0.461922,1
0.785977,0.046442,1
0.665921,0.791985,0
0.611701,0.967035,0
0.592076,0.489991,1
0.307779,0.518507,1
0.430629,0.394574,1
0.183090,0.499221,1
0.134857,0.752039,1
0.201818,0.382548,1
0.665739,0.179900,1
0.846272,0.622884,0
0.460184,0.062784,1
0.465250,0.113692,1
0.382013,0.373685,1
0.031101,0.904155,1
0.509714,0.518202,1
0.310540,0.898499,1
0.336719,0.707446,1
0.481481,0.110953,1
0.724100,0.450396,1
0.319383,0.441825,1
0.317860,0.719639,1
0.823087,0.973764,0
0.219547,0.436503,1
0.577771,0.954352,0
0.495754,0.786493,1
0.114598,0.304608,1
0.897991,0.026625,1
0.715133,0.611826,1
0.466329,0.272192,1
0.136409,0.735510,1
0.203607,0.893105,1
0.979591,0.693180,0
0.197219,0.138168,1
0.583802,0.559763,1
